1,葡萄牙超级联赛,2017-03-13 00:00,博阿维斯塔波尔图 vs 马里迪莫,-38896,0,0,0
1,俄罗斯甲级联赛,2017-03-13 00:00,海参威光能 vs 莫斯科迪纳摩,1000,0,0,0
0,U20 澳大利亚NPL维多利亚联赛,2017-03-13 15:30,布琳狮 (U20) vs 墨尔本骑士 (U20),1900,-1000,0,0
0,U20 澳大利亚NPL维多利亚联赛,2017-03-13 15:30,Kingston City FC (U20) vs 休城 (U20),1000,900,0,0
0,亚足联冠军联赛,2017-03-13 21:00,本尤德科 vs 佐卜阿汗,-31437,-20239,0,-9634
0,亚足联冠军联赛,2017-03-13 23:30,德黑兰独立 vs 塔什干火车头,9000,0,0,0
0,保加利亚甲级联赛,2017-03-13 23:30,内夫托齐米克 1986 vs 韦列亚,-1430,0,0,0
0,土耳其甲级联赛,2017-03-13 23:30,锡瓦斯体育 vs 巴里科斯士邦,2000,-2500,816,-2911
0,芬兰杯,2017-03-14 00:00,洛瓦尼米 vs 塞那乔恩,-8936,0,0,-1089
0,罗马尼亚甲级联赛,2017-03-14 00:00,加斯梅登 vs ASA 特尔古穆列什,3106,0,0,0
0,亚足联冠军联赛,2017-03-14 00:30,阿赫利 (阿联酋) vs 塔亚文 (沙特),47740,5338,0,0
0,俄罗斯超级联赛 ,2017-03-14 00:30,莫斯科火车头 vs 克拉斯诺达尔,34607,-201446,0,0
0,土耳其超级联赛,2017-03-14 01:00,阿克希萨尔 vs 特拉布宗体育,35675,0,0,0
0,波兰超级联赛 ,2017-03-14 01:00,克拉科维亚 vs 卢宾   ,-10000,0,0,0
0,以色列甲级联赛,2017-03-14 01:00,拿撒勒马卡比 vs 尼坦亚马卡比,-1000,0,0,0
0,塞浦路斯甲级联赛,2017-03-14 01:00,拉纳卡 vs 尼科西亚奥莫尼亚,0,2000,0,0
0,希腊超级联赛,2017-03-14 01:30,莱瓦贾科斯 vs 泰利普利斯,-33205,-4000,-600,0
0,亚足联冠军联赛,2017-03-14 01:30,吉达阿赫利 vs 艾恩,-14999,0,0,0
0,奥地利甲级联赛,2017-03-14 01:30,因斯布鲁克瓦克尔 vs 奥地利路斯登洛   ,-53668,0,0,0
0,丹麦超级联赛 ,2017-03-14 02:00,阿尔堡 BK vs 中日德兰,7745,3000,0,0
0,葡萄牙超级联赛,2017-03-14 02:00,马德拉国民 vs 费雷拉,300,0,0,0
0,罗马尼亚甲级联赛,2017-03-14 02:30,维托鲁康斯坦萨   vs 布加勒斯特迪纳摩,29017,-2000,0,0
0,瑞士甲级联赛,2017-03-14 02:45,阿劳 vs 苏黎世,-34643,19868,-5200,0
0,荷兰乙级联赛,2017-03-14 03:00,FC 埃因霍温 vs PSV 埃因霍温青年队 ,-680,-30,0,0
0,荷兰乙级联赛,2017-03-14 03:00,特尔斯塔 vs 埃门,0,-2400,0,0
0,荷兰乙级联赛,2017-03-14 03:00,阿贾克斯青年队  vs 福伦丹,-38532,13000,0,0
0,荷兰乙级联赛,2017-03-14 03:00,奧斯 vs 坎布尔,-3135,-16403,3000,0
0,荷兰乙级联赛,2017-03-14 03:00,赫尔蒙德体育 vs 迪加史卓普,-3600,-5030,0,0
0,荷兰乙级联赛,2017-03-14 03:00,马斯特里赫特 vs 乌德勒支青年队,6374,0,0,0
0,荷兰乙级联赛,2017-03-14 03:00,阿奇历斯 '29 vs 瓦尔维克,24289,-14821,1000,0
0,荷兰乙级联赛,2017-03-14 03:00,FC 邓伯什  vs 芬洛,-6258,0,1000,0
0,爱尔兰超级联赛,2017-03-14 03:00,戈尔韦联队 vs 沙姆洛克流浪,-40499,1000,0,0
0,以色列超级联赛,2017-03-14 03:00,贝尔谢巴工人 vs 耶路撒冷贝塔,-2860,0,0,1200
0,荷兰乙级联赛,2017-03-14 03:00,阿梅尔城 vs 多德雷赫特 90,-15139,40,0,0
0,荷兰乙级联赛,2017-03-14 03:00,福图纳锡塔德 vs 布雷达,-36168,1094,0,0
0,德国乙级联赛 ,2017-03-14 03:15,杜塞尔多夫 vs 布伦斯维克,-66950,0,0,0
0,意大利乙级联赛,2017-03-14 03:30,赫拉斯维罗纳 vs 阿斯科利,18050,22211,0,0
0,意大利甲级联赛,2017-03-14 03:45,拉齐奥 vs 都灵,239390,3384,0,0
0,西班牙甲级联赛,2017-03-14 03:45,奥萨苏纳 vs 埃瓦尔,-225003,-40598,0,3000
0,英格兰足总杯 ,2017-03-14 03:45,切尔西 vs 曼联,4455,-479742,17622,-5000
0,爱尔兰超级联赛,2017-03-14 03:45,科克城 vs 斯莱戈流浪,-143768,42000,-17689,0
0,爱尔兰超级联赛,2017-03-14 03:45,德利城 vs 登克尔克,2188,0,0,0
0,爱尔兰超级联赛,2017-03-14 03:45,利默里克 vs 波希米亚人,152017,9848,0,0
0,爱尔兰超级联赛,2017-03-14 03:45,圣帕特里克竞技 vs 费恩夏普,600,39147,0,0
0,爱尔兰超级联赛,2017-03-14 03:45,布雷流浪 vs 德罗赫达联,31950,3000,0,1000
0,意大利甲级联赛 特别,2017-03-14 03:45,拉齐奥 角球 vs 都灵 角球,8000,0,0,0
0,法国乙级联赛,2017-03-14 03:45,朗斯 vs 索肖,-93197,-70884,0,0
